"CODE_GESIS","NOM_DANS_GESIS","UID_DHIS2","NOM_DANS_DHIS2","DISTRICT","REGION",,,
330141031,"CSB2 Maheriraty","R8zmsMWh4ew","R8zmsMWh4ew","Farafangana","Atsimo Atsinanana",,,
330141032,"CSB2 Manambotra Sud","ixOxTCO6M7k","ixOxTCO6M7k","Farafangana","Atsimo Atsinanana",,,
330141033,"CSB2 Marovandrika","BLuKE0FXvqN","BLuKE0FXvqN","Farafangana","Atsimo Atsinanana",,,
330141036,"CSB2 Sahamadio","jhGPwmz9jIL","jhGPwmz9jIL","Farafangana","Atsimo Atsinanana",,,
330141037,"CSB2 Tangainony","Wj1nm4niSOV","Wj1nm4niSOV","Farafangana","Atsimo Atsinanana",,,
330141043,"CSB2 Tovona","SGpG6Ff6vg4","SGpG6Ff6vg4","Farafangana","Atsimo Atsinanana",,,
330141041,"CSB2 Vohilava","GKsauyjU0SF","GKsauyjU0SF","Farafangana","Atsimo Atsinanana",,,
330141039,"CSB2 Vohilengo","WOOtE3tcDme","WOOtE3tcDme","Farafangana","Atsimo Atsinanana",,,
330141040,"CSB2 Vohimasy","kh6QU4LASz3","kh6QU4LASz3","Farafangana","Atsimo Atsinanana",,,
330141042,"CSB2 Vohitromby","NDKzbItZsMb","NDKzbItZsMb","Farafangana","Atsimo Atsinanana",,,
330152012,"Ecar Victoire Rasoamanarivo","uaFSWxNi8vf","uaFSWxNi8vf","Farafangana","Atsimo Atsinanana",,,
330341001,"CSB2 Andranolalina","JVGt20soYTc","JVGt20soYTc","Midongy Atsimo","Atsimo Atsinanana",,,
330351002,"CSB1 Ampatranila","TYxSHAryuXD","TYxSHAryuXD","Midongy Atsimo","Atsimo Atsinanana",,,
330351007,"CSB1 Bekofafa","tHph7eoVhqS","tHph7eoVhqS","Midongy Atsimo","Atsimo Atsinanana",,,
330341002,"CSB2 Ankazovelo","yjxGcWW7n8f","yjxGcWW7n8f","Midongy Atsimo","Atsimo Atsinanana",,,
330341004,"CSB2 Lavaraty","a5a4vgCzhr7","a5a4vgCzhr7","Midongy Atsimo","Atsimo Atsinanana",,,
330341005,"CSB2 Midongy du Sud","KtsiDZimc9C","KtsiDZimc9C","Midongy Atsimo","Atsimo Atsinanana",,,
330341007,"CSB2 Soakibany","IbzDdfjQIXV","IbzDdfjQIXV","Midongy Atsimo","Atsimo Atsinanana",,,
330341009,"CSB2 Zara","BDmlUHrz2g2","BDmlUHrz2g2","Midongy Atsimo","Atsimo Atsinanana",,,
330441001,"CSB2 Ambatolava","WaWlpc4MuTm","WaWlpc4MuTm","Vangaindrano","Atsimo Atsinanana",,,
330452044,"CSB1 Ampitafà","O98pc2Wzj6m","O98pc2Wzj6m","Vangaindrano","Atsimo Atsinanana",,,
330451005,"CSB1 Andemobe","sH83xLzGu1y","sH83xLzGu1y","Vangaindrano","Atsimo Atsinanana",,,
330451009,"CSB1 Ankarefo","Tmb6j582B0K","Tmb6j582B0K","Vangaindrano","Atsimo Atsinanana",,,
330451036,"CSB1 Betoafo","XXA9poOQ7Y3","XXA9poOQ7Y3","Vangaindrano","Atsimo Atsinanana",,,
330452031,"CSB1 EKAR Ranomena","xS1KoeqPIzr","xS1KoeqPIzr","Vangaindrano","Atsimo Atsinanana",,,
330452037,"CSB1 EKAR Vangaindrano","HtHtxqSs99L","HtHtxqSs99L","Vangaindrano","Atsimo Atsinanana",,,
330451007,"CSB1 labomary","iL8c2b99BQJ","iL8c2b99BQJ","Vangaindrano","Atsimo Atsinanana",,,
330451024,"CSB1 Mahabe","ALCRWoJhPAl","ALCRWoJhPAl","Vangaindrano","Atsimo Atsinanana",,,
330451003,"CSB1 Mahamany I","cibNO1oLXmc","cibNO1oLXmc","Vangaindrano","Atsimo Atsinanana",,,
330451045,"CSB1 Mahamany II","mAB3SWnRyCX","mAB3SWnRyCX","Vangaindrano","Atsimo Atsinanana",,,
330451020,"CSB1 Manambarivo","O2rDHDeTDFK","O2rDHDeTDFK","Vangaindrano","Atsimo Atsinanana",,,
330451028,"CSB1 Mandritsara","MkJH4U22nv9","MkJH4U22nv9","Vangaindrano","Atsimo Atsinanana",,,
330451049,"CSB1 Marosalala","STOsqT0vik9","STOsqT0vik9","Vangaindrano","Atsimo Atsinanana",,,
330451010,"CSB1 Nosiambo","d2YnaWVhMbA","d2YnaWVhMbA","Vangaindrano","Atsimo Atsinanana",,,
330451040,"CSB1 Nosoa","Y7oDsYXsCkm","Y7oDsYXsCkm","Vangaindrano","Atsimo Atsinanana",,,
330451041,"CSB1 Sarilasy","pUkWAEHSdYh","pUkWAEHSdYh","Vangaindrano","Atsimo Atsinanana",,,
330451022,"CSB1 Soatsirana","tXMjr7pBSf1","tXMjr7pBSf1","Vangaindrano","Atsimo Atsinanana",,,
330441002,"CSB2 Ambongo","kpLdd1p50bw","kpLdd1p50bw","Vangaindrano","Atsimo Atsinanana",,,
330441004,"CSB2 Amparihy Est","SbnhGN3ZSlh","SbnhGN3ZSlh","Vangaindrano","Atsimo Atsinanana",,,
330441006,"CSB2 Ampasimalemy","DcczFpYcrMV","DcczFpYcrMV","Vangaindrano","Atsimo Atsinanana",,,
330441035,"CSB2 Ampasy","OGI9QrTBQy9","OGI9QrTBQy9","Vangaindrano","Atsimo Atsinanana",,,
330441008,"CSB2 Ampataka","gQ0646fVusS","gQ0646fVusS","Vangaindrano","Atsimo Atsinanana",,,
330441011,"CSB2 Anilobe","qJdheVOytqr","qJdheVOytqr","Vangaindrano","Atsimo Atsinanana",,,
330441012,"CSB2 Bekaraky","xHEy4TihkHg","xHEy4TihkHg","Vangaindrano","Atsimo Atsinanana",,,
330441048,"CSB2 Bema","rceOxNuYm1D","rceOxNuYm1D","Vangaindrano","Atsimo Atsinanana",,,
330441013,"CSB2 Bevata","BdFn2etqRN1","BdFn2etqRN1","Vangaindrano","Atsimo Atsinanana",,,
330441014,"CSB2 Fenoambany","UXgVmRTbdTk","UXgVmRTbdTk","Vangaindrano","Atsimo Atsinanana",,,
330441015,"CSB2 Iara","bMXul9LAf7c","bMXul9LAf7c","Vangaindrano","Atsimo Atsinanana",,,
330441016,"CSB2 Isahara","PE3OgQN518i","PE3OgQN518i","Vangaindrano","Atsimo Atsinanana",,,
330441017,"CSB2 Isandravinany","vYJ87sWIOtm","vYJ87sWIOtm","Vangaindrano","Atsimo Atsinanana",,,
330441018,"CSB2 Karimbary","GcFAxI2aM5Y","GcFAxI2aM5Y","Vangaindrano","Atsimo Atsinanana",,,
330441019,"CSB2 Lohafary","WZVA8zWygji","WZVA8zWygji","Vangaindrano","Atsimo Atsinanana",,,
330441021,"CSB2 Lopary","Jz8NMWI5M6S","Jz8NMWI5M6S","Vangaindrano","Atsimo Atsinanana",,,
330441024,"CSB2 Mahabe","ALCRWoJhPAl","ALCRWoJhPAl","Vangaindrano","Atsimo Atsinanana",,,
330441023,"CSB2 Manambondro","BfXPpEfZB7G","BfXPpEfZB7G","Vangaindrano","Atsimo Atsinanana",,,
330441025,"CSB2 Marokibo","deiRbfigHA5","deiRbfigHA5","Vangaindrano","Atsimo Atsinanana",,,
330441034,"CSB2 Marovato II","iR5W8uL7ISB","iR5W8uL7ISB","Vangaindrano","Atsimo Atsinanana",,,
330441027,"CSB2 Matanga","MzRd3DGkclw","MzRd3DGkclw","Vangaindrano","Atsimo Atsinanana",,,
330441026,"CSB2 Nosibe Masianaka","SQnM7wpSAHP","SQnM7wpSAHP","Vangaindrano","Atsimo Atsinanana",,,
330441029,"CSB2 Ranomena","xotrBO0Teo2","xotrBO0Teo2","Vangaindrano","Atsimo Atsinanana",,,
330451046,"CSB2 Sahavoangy","Zh2exQ28khL","Zh2exQ28khL","Vangaindrano","Atsimo Atsinanana",,,
330441032,"CSB2 Soamanova","WO0zSh6SvAg","WO0zSh6SvAg","Vangaindrano","Atsimo Atsinanana",,,
330441033,"CSB2 Tsianofana","gD4XV1KJK8y","gD4XV1KJK8y","Vangaindrano","Atsimo Atsinanana",,,
330441038,"CSB2 Vatanato","PenZAuENotN","PenZAuENotN","Vangaindrano","Atsimo Atsinanana",,,
330441039,"CSB2 Vohimalaza","nSPb6h0x81X","nSPb6h0x81X","Vangaindrano","Atsimo Atsinanana",,,
330441042,"CSB2 Vohipaho","rRIEK1OGKUD","rRIEK1OGKUD","Vangaindrano","Atsimo Atsinanana",,,
330441043,"CSB2 Vohitrambo","qcLkm2qxRa9","qcLkm2qxRa9","Vangaindrano","Atsimo Atsinanana",,,
330451051,"Mahazoarivo","eBEkcVDXn1K","eBEkcVDXn1K","Vangaindrano","Atsimo Atsinanana",,,
330451047,"MANETY","nmp464Krg92","nmp464Krg92","Vangaindrano","Atsimo Atsinanana",,,
330541001,"CSB2 Ambohimana","SuYM7s0HVjZ","SuYM7s0HVjZ","Vondrozo","Atsimo Atsinanana",,,
330551005,"CSB1 Ambalakazaha","bW11GFyMMEu","bW11GFyMMEu","Vondrozo","Atsimo Atsinanana",,,
330551002,"CSB1 Fenomby","fR6OOy3PPhI","fR6OOy3PPhI","Vondrozo","Atsimo Atsinanana",,,
330551020,"CSB1 Maroangira","U6QHp1qF1Z0","U6QHp1qF1Z0","Vondrozo","Atsimo Atsinanana",,,
330551011,"CSB2 Ambalabe","nV2UYL6nZKn","nV2UYL6nZKn","Vondrozo","Atsimo Atsinanana",,,
330541003,"CSB2 Anandravy","IXEfo2DLf3r","IXEfo2DLf3r","Vondrozo","Atsimo Atsinanana",,,
330541004,"CSB2 Andakana","Og61o90mwLp","Og61o90mwLp","Vondrozo","Atsimo Atsinanana",,,
330541006,"CSB2 Antokonala","RypeDUJo7UA","RypeDUJo7UA","Vondrozo","Atsimo Atsinanana",,,
330542021,"CSB2 EKAR Vondrozo","n76BTq1p9Ca","n76BTq1p9Ca","Vondrozo","Atsimo Atsinanana",,,
330541007,"CSB2 Iamonta","kILa4dyH3Vx","kILa4dyH3Vx","Vondrozo","Atsimo Atsinanana",,,
330541008,"CSB2 Ivato","cQic735TxLX","cQic735TxLX","Vondrozo","Atsimo Atsinanana",,,
330541009,"CSB2 Karianga","We7fZoq0H5P","We7fZoq0H5P","Vondrozo","Atsimo Atsinanana",,,
330541010,"CSB2 Mahatsinjo","N0wWAwcGZCW","N0wWAwcGZCW","Vondrozo","Atsimo Atsinanana",,,
330541012,"CSB2 Mahavelo","cX7zRYPLjGu","cX7zRYPLjGu","Vondrozo","Atsimo Atsinanana",,,
330541013,"CSB2 Mahazoarivo","DXbyDxr4H74","DXbyDxr4H74","Vondrozo","Atsimo Atsinanana",,,
330541014,"CSB2 Manambidala","q6K3sqyd4oV","q6K3sqyd4oV","Vondrozo","Atsimo Atsinanana",,,
330541015,"CSB2 Manato","kfO4jHn8pNe","kfO4jHn8pNe","Vondrozo","Atsimo Atsinanana",,,
330541016,"CSB2 Moroteza","SQfWV2SYStz","SQfWV2SYStz","Vondrozo","Atsimo Atsinanana",,,
330541017,"CSB2 Vohiboreka","lzncgR2czri","lzncgR2czri","Vondrozo","Atsimo Atsinanana",,,
330541018,"CSB2 Vohimary","Wouqb3EvJIq","Wouqb3EvJIq","Vondrozo","Atsimo Atsinanana",,,
330541019,"CSB2 Vondrozo","ia7bBKyT6zH","ia7bBKyT6zH","Vondrozo","Atsimo Atsinanana",,,
340251002,"CSB1 Ampangoriana","VyYuDGBX01L","CSB1 Ampangoriana","Iakora","Ihorombe",,,
340251006,"CSB1 Anarabe","zmTWwNb7VVP","CSB1 Anarabe","Iakora","Ihorombe",,,
340251009,"CSB1 Andranobao","K1JXMPMuusz","CSB2 Andranombao","Iakora","Ihorombe",,,
340252007,"CSB1 EKAR Iakora","J46NKVxoK20","FSP_ EKAR Saint Camille Iakora","Iakora","Ihorombe",,,
340252010,"CSB1 EKAR Ranotsara Nord","uyayDIlIJiz","FSP_EKAR Fille de la charité Ranotsara","Iakora","Ihorombe",,,
340251003,"CSB1 Kiremba","VGtxwPU4eUo","CSB1 Kiremba","Iakora","Ihorombe",,,
340251005,"CSB1 Volambita","FbxeZdOrpbT","CSB2 Volambita","Iakora","Ihorombe",,,
340241001,"CSB2 Begogo","kcQwQJgqJCr","CSB2 Begogo","Iakora","Ihorombe",,,
340241004,"CSB2 Iakora","wrTsH55hVJi","CSB2 Iakora","Iakora","Ihorombe",,,
340241008,"CSB2 Ranotsara","gTi3jmPYIG5","CSB2 Ranotsara Avaratra","Iakora","Ihorombe",,,
340141001,"CSB2 Ambatolahy","OTziexPxxcj","CSB2 Ambatolahy","Ihosy","Ihorombe",,,
340151033,"Antsoha","rR2vROaSrDJ","CSB1 Antsoha","Ihosy","Ihorombe",,,
340151014,"CSB1 Ankadilanambe","PsSH5S7HP6k","CSB1 Ankadilanambe","Ihosy","Ihorombe",,,
340152005,"CSB1 EKAR Isifotra","tguwgFT92Sp","FSP_EKAR Isifotra","Ihosy","Ihorombe",,,
340152019,"CSB1 EKAR Mahasoa","xeXo7C1NBtp","FSP_ECAR Mahasoa","Ihosy","Ihorombe",,,
340152021,"CSB1 EKAR Ranohira","jhmWAYqKpPh","FSP_EKAR Ranohira","Ihosy","Ihorombe",,,
340151012,"CSB1 Maison central","QkWKxfMUWXI","FSP_Maison Centrale","Ihosy","Ihorombe",,,
340151029,"CSB1 Tolohomiady","ZC0mOQ5I5V1","CSB1 Tolohomiady","Ihosy","Ihorombe",,,
340141002,"CSB2 Ambia","fa46T2gLRVW","CSB2 Ambia","Ihosy","Ihorombe",,,
340143013,"CSB2 AN NOOR","FilsCAnlYAL","FSP_Dispensaire AN NOOR","Ihosy","Ihorombe",,,
340141003,"CSB2 Analaliry","jYo0wvlEp2R","CSB2 Analaliry","Ihosy","Ihorombe",,,
340141004,"CSB2 Analavoka","AUN2grSDtBg","CSB2 Analavoka","Ihosy","Ihorombe",,,
340141006,"CSB2 Andiolava","TH0X0AdfqYG","CSB2 Andiolava","Ihosy","Ihorombe",,,
340141007,"CSB2 Ankily","ocXMAscoL6l","CSB2 Ankily","Ihosy","Ihorombe",,,
340142030,"CSB2 CML Dr Andry","l7PbNpIm6nj","FSP_Dr Andry Ihosy","Ihosy","Ihorombe",,,
340142011,"CSB2 EKAR  IHOSY","dFe9kcMxf67","FSP_EKAR  IHOSY","Ihosy","Ihorombe",,,
340141008,"CSB2 Ihosy","XgWmpdYWknA","CSB2 Ihosy","Ihosy","Ihorombe",,,
340141015,"CSB2 Ilakaka","H9S6IOY4CKL","CSB2 Ilakaka","Ihosy","Ihorombe",,,
340141016,"CSB2 Iloto","SnRMbMj7ON9","CSB2 Iloto Menamaty","Ihosy","Ihorombe",,,
340141017,"CSB2 Irina","kr8difqTAXr","CSB2 Irina","Ihosy","Ihorombe",,,
340141018,"CSB2 Mahasoa","iqk0uy5kcJi","CSB2 Mahasoa Ampisokina","Ihosy","Ihorombe",,,
340141019,"CSB2 Ranohira","mhyGZI870Gf","CSB2 Ranohira","Ihosy","Ihorombe",,,
340141024,"CSB2 Sakalalina","SoqDxzaDJvs","CSB2 Sakalalina","Ihosy","Ihorombe",,,
340142021,"CSB2 SALFA","kwlC0cnNEnk","FSP_SALFA Andohan'Ilakaka","Ihosy","Ihorombe",,,
340141025,"CSB2 Satrokala","WwlGJsrys9t","CSB2 Satrokala","Ihosy","Ihorombe",,,
340341001,"CSB2 Antambohobe","v1hRt60ajKq","CSB2 Antambohobe","Ivohibe","Ihorombe",,,
340351004,"CSB1 EKAR Ivohibe","vPpzE2Ce51l","FSP_EKAR Ivohibe","Ivohibe","Ihorombe",,,
340351002,"CSB1 Kotipa","Lrcki8RO37m","CSB2 Kotipa","Ivohibe","Ihorombe",,,
340341003,"CSB2 Ivohibe","v8t5pljZWWf","CSB2 Ivohibe","Ivohibe","Ihorombe",,,
340341007,"CSB2 Ivongo","WdfuFPpBAIP","CSB2 Ivongo","Ivohibe","Ihorombe",,,
340341008,"CSB2 Maropaika","oLHyB3q9QWA","CSB2 Maropaika","Ivohibe","Ihorombe",,,
640251018,"CSB1 Antsakoamalinika","uEClV6PVNfA","CSB1 Antsakoamalinika","Belo Tsiribihina","Menabe",,,
640251014,"CSB1 Tsaraotana","ivXKCx1G7Rf","CSB1 Tsarahotana","Belo Tsiribihina","Menabe",,,
640251017,"CSB1 Tsianaloka","u1kdqygq4cZ","CSB1 Tsianaloka","Belo Tsiribihina","Menabe",,,
640241001,"CSB2 Aboalimena","m5gWuJHLOd7","CSB2 Aboalimena","Belo Tsiribihina","Menabe",,,
640241002,"CSB2 Andimaka","oybM64pE8eF","CSB2 Andimaka","Belo Tsiribihina","Menabe",,,
640241003,"CSB2 Ankalalobe","lJLqAFw0ESp","CSB2 Ankalalobe","Belo Tsiribihina","Menabe",,,
640241004,"CSB2 Ankirondro","ztbzihCDlMs","CSB2 Ankirondro","Belo Tsiribihina","Menabe",,,
640241015,"CSB2 Antsiraraka","vixFscysJP5","CSB2 Antsiraraka","Belo Tsiribihina","Menabe",,,
640241005,"CSB2 Antsoha","jH5EfhowJ4K","CSB2 Antsoha","Belo Tsiribihina","Menabe",,,
640241006,"CSB2 Begidro","S0hMsIPkTC6","CSB2 Begidro","Belo Tsiribihina","Menabe",,,
640241008,"CSB2 Belo Tsiribihina","fpmLyThAqoZ","CSB2 Belo sur Tsiribihina","Belo Tsiribihina","Menabe",,,
640241010,"CSB2 Berevo","wLLSCFzaVc5","CSB2 Berevo","Belo Tsiribihina","Menabe",,,
640241011,"CSB2 Beroboka Nord","yz4CZtegfJM","CSB2 Beroboka Nord","Belo Tsiribihina","Menabe",,,
640242019,"CSB2 EKAR Belo Tsiribihina","mMjzmX4VcmC","FSP_ EKAR Belo Tsiribihina","Belo Tsiribihina","Menabe",,,
640242020,"CSB2 EKAR BEREVO","IrzbNYaQvUk","FSP_EKAR BEREVO","Belo Tsiribihina","Menabe",,,
640241013,"CSB2 Serinam","UgMnJXFhciB","CSB2 Serinam Masoarivo","Belo Tsiribihina","Menabe",,,
640241016,"CSB2 Tsimafana","qdZifoymrMl","CSB2 Tsimafana","Belo Tsiribihina","Menabe",,,
640341001,"CSB2 Ambia","OqOKZ4AQwjs","CSB2 Ambia","Mahabo","Menabe",,,
640351007,"CSB1 Andranomalio","EA5lO9H7vgZ","CSB1 Andranomalio","Mahabo","Menabe",,,
640352018,"CSB1 EKAR Ankilizato","n5HCDyorG3o","FSP_EKAR Ankilizato","Mahabo","Menabe",,,
640352019,"CSB1 EKAR Mahabo","qjR31sLEFyD","FSP_Adventiste Mahabo","Mahabo","Menabe",,,
640352017,"CSB1 EKAR Mandabe","dPz5rEWryxl","FSP_ EKAR Mandabe","Mahabo","Menabe",,,
640351003,"CSB1 Manamby","vOVPVJDOq08","CSB1 Manamby","Mahabo","Menabe",,,
640351013,"CSB1 Soarano","kc7NWYdBZVg","CSB1 Soarano","Mahabo","Menabe",,,
640351015,"CSB1 Tanambao","Pk1RjLdj5bO","CSB1 Tanambao","Mahabo","Menabe",,,
640341002,"CSB2 Ampanihy","RZoplR3T6ai","CSB2 Ampanihy","Mahabo","Menabe",,,
640341004,"CSB2 Analamitsivala","Xis9bRSKPhb","CSB2 Analamitsivalana","Mahabo","Menabe",,,
640341005,"CSB2 Ankilivalo","lJ63KC7up59","CSB2 Ankilivalo","Mahabo","Menabe",,,
640341006,"CSB2 Ankilizato","ak6jpAVn9Nn","CSB2 Ankilizato","Mahabo","Menabe",,,
640341008,"CSB2 Befotaka","RXHIBlDwEDp","CSB2 Befotaka","Mahabo","Menabe",,,
640341009,"CSB2 Beronono","xv9B4kBvlbZ","CSB2 Beronono","Mahabo","Menabe",,,
640341011,"CSB2 Mahabo","TsvOR4jXcGS","CSB2 Mahabo","Mahabo","Menabe",,,
640341012,"CSB2 Malaimbandy","SFjgYqUBAKb","CSB2 Malaimbandy","Mahabo","Menabe",,,
640341014,"CSB2 Mandabe","Pk9hGEiAs2C","CSB2 Mandabe","Mahabo","Menabe",,,
640341016,"CSB2 Tsimazava","map9S95F3dN","CSB2 Tsimazava","Mahabo","Menabe",,,
640441001,"CSB2 Andranopasy","Wc5QRs4s5Fu","CSB2 Andranopasy","Manja","Menabe",,,
640451015,"CSB1 Ankoba","ufP7gKACXrJ","CSB1 Ankoba","Manja","Menabe",,,
640451002,"CSB1 Befamonty","UAT6Goixt83","CSB1 Befamonty","Manja","Menabe",,,
640451007,"CSB1 Beravy","JrXOsb6QAos","CSB1 Beravy","Manja","Menabe",,,
640451005,"CSB1 Betamenaka","kEaypQpPE0R","CSB1 Betamenaka","Manja","Menabe",,,
640452016,"CSB1 EKAR Manja","lt0CcagP6BM","FSP_EKAR Manja","Manja","Menabe",,,
640451009,"CSB1 Malandira","Zc4RCZh69My","CSB1 Malandira","Manja","Menabe",,,
640451004,"CSB1 Rangainomby","nwz1OnO6dRt","CSB1 Rangainomby","Manja","Menabe",,,
640451013,"CSB1 Soalengo","ISBFlRPcGsh","CSB1 Soalengo","Manja","Menabe",,,
640451011,"CSB1 Vondrove","TTwDsfvDbJP","CSB1 Vondrove","Manja","Menabe",,,
640441003,"CSB2 Ankiliabo","fC2wmi9RJ6k","CSB2 Ankiliabo","Manja","Menabe",,,
640441006,"CSB2 Anontsibe","ToSw5wigzqH","CSB2 Anontsibe","Manja","Menabe",,,
640441008,"CSB2 Beharona","thANF0zGMLR","CSB2 Beharona","Manja","Menabe",,,
640441010,"CSB2 Betsioky","Drsk1zfUUWV","CSB2 Betsioky","Manja","Menabe",,,
640441012,"CSB2 Manja","E7iFK9w1b07","CSB2 Manja","Manja","Menabe",,,
640441014,"CSB2 Soaserana","zST3vsxIB8D","CSB2 Soaserana","Manja","Menabe",,,
640541001,"CSB2 Ambatolahy","iBRPCFdJZY8","CSB2 Ambatolahy","Miandrivazo","Menabe",,,
640551011,"CSB1 Anivorano","pOfljQmcQkW","CSB1 Anivorano","Miandrivazo","Menabe",,,
640551026,"CSB1 Ankisatra","WHckcllM1Wl","CSB1 Ankisatra","Miandrivazo","Menabe",,,
640551009,"CSB1 Belolo","H7BT9a1a7vz","CSB1 Belolo","Miandrivazo","Menabe",,,
640551016,"CSB1 Bepeha","jEgiCY1ULa5","CSB1 Bepeha","Miandrivazo","Menabe",,,
640551004,"CSB1 Beteva","RtxGrgldBk4","CSB1 Beteva","Miandrivazo","Menabe",,,
640551002,"CSB1 Soaserana","UQ1xBUEp6Zk","CSB1 Soaserana","Miandrivazo","Menabe",,,
640551020,"CSB1 Soatanimbary","wSChHILz9CE","CSB1 Soatanimbary","Miandrivazo","Menabe",,,
640541003,"CSB2 Ampanihy","jUhuef7osIL","CSB2 Ampanihy","Miandrivazo","Menabe",,,
640541005,"CSB2 Ankavandra","Ohi1GCdZgmE","CSB2 Ankavandra","Miandrivazo","Menabe",,,
640541007,"CSB2 Ankondromena","E9naN30a0e6","CSB2 Ankondromena","Miandrivazo","Menabe",,,
640541008,"CSB2 Ankotrofotsy","EWxXvLUz3IS","CSB2 Ankotrofotsy","Miandrivazo","Menabe",,,
640541010,"CSB2 Anosimena","qt2MA3CeEAP","CSB2 Anosimena","Miandrivazo","Menabe",,,
640541012,"CSB2 Bemahatazana","ZOJ4NVR5Cy5","CSB2 Bemahatazana","Miandrivazo","Menabe",,,
640541013,"CSB2 Betsipolitra","i9U9tem1GM4","CSB2 Betsipolitra","Miandrivazo","Menabe",,,
640541014,"CSB2 Dabolava","JnAYHJeygXW","CSB2 Dabolava","Miandrivazo","Menabe",,,
640541015,"CSB2 Isalo","f7P8LFYdwQo","CSB2 Isalo","Miandrivazo","Menabe",,,
640541017,"CSB2 Itondy","chwPpNqaI12","CSB2 Itondy","Miandrivazo","Menabe",,,
640541019,"CSB2 Manambina","X9rxZ22nhgr","CSB2 Manambina","Miandrivazo","Menabe",,,
640541021,"CSB2 Manandaza","y8jyvxyosd6","CSB2 Manandaza","Miandrivazo","Menabe",,,
640541022,"CSB2 Miandrivazo","CWYJWmAz2Fu","CSB2 Miandrivazo","Miandrivazo","Menabe",,,
640541024,"CSB2 Soaloka","gEYA7Zj0F7r","CSB2 Soaloka","Miandrivazo","Menabe",,,
640141001,"CSB2 Analaiva","Cuc4xBng8YM","CSB2 Analaiva","Morondava","Menabe",,,
640151015,"CSB1 Ampataka","riYumolTWpG","CSB1 Ampataka","Morondava","Menabe",,,
640151013,"CSB1 Androvakely","ObNb49YPglk","CSB1 Androvakely","Morondava","Menabe",,,
640151004,"CSB1 Beleo","MwvpO1EO4np","CSB1 Beleo","Morondava","Menabe",,,
640151005,"CSB1 Bevantaza","WlULLs1fRsZ","CSB1 Bevantaza","Morondava","Menabe",,,
640151002,"CSB1 Laijoby","FOZNx5vq3gY","CSB2 Laijoby","Morondava","Menabe",,,
640151017,"CSB1 Lavaravy","f5HqwXf0hxv","CSB1 Lavaravy","Morondava","Menabe",,,
640151006,"CSB1 Lohena","J0sVD6031SG","CSB1 Lohena","Morondava","Menabe",,,
640151014,"CSB1 Mangily","gvwcy73fsa5","CSB1 Mangily","Morondava","Menabe",,,
640151007,"CSB1 Misokitra","ZMYLR5YO0NU","CSB1 Misokitra","Morondava","Menabe",,,
640142024,"CSB1 Sainte Honorine  Kimony","wwuqoac1oBj","FSP_Sainte Honorine  Kimony","Morondava","Menabe",,,
640151008,"CSB1 Zadava","axQnLq0oGzD","CSB1 Zadava","Morondava","Menabe",,,
640141010,"CSB2 Ambararata","Sf1YHtLKsbD","CSB1 Ambararata","Morondava","Menabe",,,
640141004,"CSB2 Befasy","JPMUiUEKrQS","CSB2 Befasy","Morondava","Menabe",,,
640141009,"CSB2 Belo sur Mer","A7fLwHbCEE0","CSB2 Belo sur Mer","Morondava","Menabe",,,
640141012,"CSB2 Bemanonga","i9GvqPch0ob","CSB2 Bemanonga","Morondava","Menabe",,,
640142018,"CSB2 EKAR Fanantenana","oHtZIhZZiY0","FSP_EKAR Fanantenana Morondava","Morondava","Menabe",,,
640141022,"CSB2 Infirmerie de Garnison","PAieG98Jbgt","FSP_ Garnison Militaire Morondava","Morondava","Menabe",,,
640141011,"CSB2 Manometinay","fPLXWc0hygR","CSB2 Manometinay","Morondava","Menabe",,,
640141021,"CSB2 Marofandilia","b912DLTCXvT","CSB2 Marofandilia","Morondava","Menabe",,,
640143020,"CSB2 OSIEM","hepZa3mvdcX","FSP_OSIEM Morondava","Morondava","Menabe",,,
640142019,"CSB2 SALFA Morondava","c0OVAZy5Mxj","FSP_SALFA Morondava","Morondava","Menabe",,,
640141016,"CSB2 Urbain Morondava","sg7IBwzuK9n","CSB2 Morondava DU","Morondava","Menabe",,,
610351031,"CSB1 Ampitanake","E7pxRjILKZW","CSB1 Ampitanaky","Ampanihy Ouest","Atsimo Andrefana",,,
610351004,"CSB1 Anavoha","HwZaBDK7sM6","CSB2 Anavoha","Ampanihy Ouest","Atsimo Andrefana",,,
610351011,"CSB1 Beamalo","ZmPivRqpI9X","CSB1 Beamalo","Ampanihy Ouest","Atsimo Andrefana",,,
610351013,"CSB1 Behavandra","TByFabNorYa","CSB1 Behavandra","Ampanihy Ouest","Atsimo Andrefana",,,
610351025,"CSB1 Besaly","RLYpMQrPYto","CSB2 Besaly","Ampanihy Ouest","Atsimo Andrefana",,,
610352003,"CSB1 EKAR Ampanihy Ouest","mRInVA52hXY","FSP_ EKAR Ampanihy","Ampanihy Ouest","Atsimo Andrefana",,,
610352006,"CSB1 EKAR Androka","y9ZxASD5ari","CSB2 Androka","Ampanihy Ouest","Atsimo Andrefana",,,
610351023,"CSB1 Kilebory","QhFGf8QtpVb","CSB2 Kilebory","Ampanihy Ouest","Atsimo Andrefana",,,
610351026,"CSB1 Manakaravavy","bi9iYEcfiBs","CSB1 Manakaravavy","Ampanihy Ouest","Atsimo Andrefana",,,
610351024,"CSB1 Nisoa","CZBbxLM2srh","CSB2 Nisoa","Ampanihy Ouest","Atsimo Andrefana",,,
