"Label","DataElementUId","CoCUid","AccessDatabaseFile","AccessDBTable","Code","AccessDBColumn","AccessColumnDescription ( ","DataSetUid","Tab RMA DHIS2"
"T4:- Lymphœdème 29j – 11mois, Masculin","y5hHDLtz7LU","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","LYMPH","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 29j – 11mois, Feminin","y5hHDLtz7LU","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","LYMPH","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 1– 4 ans, Masculin","y5hHDLtz7LU","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","LYMPH","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 1– 4 ans, Feminin","y5hHDLtz7LU","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","LYMPH","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 5 – 14 ans, Masculin","y5hHDLtz7LU","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","LYMPH","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 5 – 14 ans, Feminin","y5hHDLtz7LU","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","LYMPH","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 15 –  24 ans, Masculin","y5hHDLtz7LU","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","LYMPH","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 15 –  24 ans, Feminin","y5hHDLtz7LU","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","LYMPH","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 25 – 59 ans, Masculin","y5hHDLtz7LU","o43czi6vmWy",,"tRM_CSB_Cons_Ext","LYMPH","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 25 – 59 ans, Feminin","y5hHDLtz7LU","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","LYMPH","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème = 60 ans, Masculin ","y5hHDLtz7LU","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","LYMPH","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème = 60 ans, Feminin","y5hHDLtz7LU","xUki4Ryejao",,"tRM_CSB_Cons_Ext","LYMPH","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de LymphOedeme en  Referes CSB Homme","ocdbHUU8YmY","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","LYMPH","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de LymphOedeme en  Referes CSB Femme","ocdbHUU8YmY","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","LYMPH","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Lesions precancereuses du col uterin (IVA +) en  CSB 5 – 14 ans, Feminin","XX9RXS38MSF","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","LESKCCOL","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Lesions precancereuses du col uterin (IVA +) en  CSB 15 –  24 ans, Feminin","XX9RXS38MSF","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","LESKCCOL","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Lesions precancereuses du col uterin (IVA +) en  CSB 25 – 59 ans, Feminin","XX9RXS38MSF","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","LESKCCOL","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Lesions precancereuses du col uterin (IVA +) en  CSB = 60 ans, Feminin","XX9RXS38MSF","xUki4Ryejao",,"tRM_CSB_Cons_Ext","LESKCCOL","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Lesions precancereuses du col uterin (IVA +) en  Referes CSB Femme","PnUQFynTzf7","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","LESKCCOL","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 0 –  28j, Masculin","KTieTrqHlkW","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 0 –  28j, Feminin","KTieTrqHlkW","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 29j – 11mois, Masculin","KTieTrqHlkW","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 29j – 11mois, Feminin","KTieTrqHlkW","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 1– 4 ans, Masculin","KTieTrqHlkW","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 1– 4 ans, Feminin","KTieTrqHlkW","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 5 – 14 ans, Masculin","KTieTrqHlkW","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 5 – 14 ans, Feminin","KTieTrqHlkW","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 15 –  24 ans, Masculin","KTieTrqHlkW","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 15 –  24 ans, Feminin","KTieTrqHlkW","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 25 – 59 ans, Masculin","KTieTrqHlkW","o43czi6vmWy",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation 25 – 59 ans, Feminin ","KTieTrqHlkW","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation = 60 ans, Masculin","KTieTrqHlkW","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres nouveaux cas de maladies non épidémiques à préciser dans l’observation = 60 ans, Feminin","KTieTrqHlkW","xUki4Ryejao",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres nouveaux cas de maladies non epidemique en  Referes CSB Homme","WPA5LJ3vuOm","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres nouveaux cas de maladies non epidemique en  Referes CSB Femme","WPA5LJ3vuOm","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","AUTRESNC","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 0 –  28j, Masculin","mEGbnAyuAjg","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 0 –  28j, Feminin","mEGbnAyuAjg","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 29j – 11mois, Masculin","mEGbnAyuAjg","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 29j – 11mois, Feminin","mEGbnAyuAjg","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 1– 4 ans, Masculin","mEGbnAyuAjg","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 1– 4 ans, Masculin","mEGbnAyuAjg","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 5 – 14 ans, Masculin","mEGbnAyuAjg","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 5 – 14 ans, Feminin","mEGbnAyuAjg","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 15 –  24 ans, Masculin","mEGbnAyuAjg","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 15 –  24 ans, Feminin","mEGbnAyuAjg","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 25 – 59 ans, Masculin","mEGbnAyuAjg","o43czi6vmWy",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues 25 – 59 ans, Feminin","mEGbnAyuAjg","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues = 60 ans, Masculin","mEGbnAyuAjg","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Maladies fébriles toutes causes confondues = 60 ans, Feminin","mEGbnAyuAjg","xUki4Ryejao",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Maladies febriles toutes causes confondues en Referes CSB Homme","jdZIBVkmUuA","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Maladies febriles toutes causes confondues en Referes CSB Femme","jdZIBVkmUuA","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","MFEBTcc","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 0 –  28j, Masculin","qI4ikt1Dizf","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 0 –  28j, Feminin","qI4ikt1Dizf","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 29j – 11mois, Masculin","qI4ikt1Dizf","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 29j – 11mois, Feminin","qI4ikt1Dizf","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 1– 4 ans, Masculin","qI4ikt1Dizf","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 1– 4 ans, Feminin","qI4ikt1Dizf","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 5 – 14 ans, Masculin","qI4ikt1Dizf","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 5 – 14 ans, Feminin","qI4ikt1Dizf","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 15 –  24 ans, Masculin","qI4ikt1Dizf","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 15 –  24 ans, Feminin","qI4ikt1Dizf","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 25 – 59 ans, Masculin","qI4ikt1Dizf","o43czi6vmWy",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole 25 – 59 ans, Feminin","qI4ikt1Dizf","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole = 60 ans, Masculin","qI4ikt1Dizf","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de rougeole/rubéole = 60 ans, Feminin","qI4ikt1Dizf","xUki4Ryejao",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspect de rougeole en  Referes CSB Homme","UzVxwaM9v94","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspect de rougeole en  Referes CSB Femme","UzVxwaM9v94","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","SUSPROUG","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 0 –  28j, Masculin","z4JB6DcGAsK","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 0 –  28j, Feminin","z4JB6DcGAsK","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 29j – 11mois, Masculin","z4JB6DcGAsK","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 29j – 11mois, Feminin","z4JB6DcGAsK","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 1– 4 ans, Masculin","z4JB6DcGAsK","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 1– 4 ans, Feminin","z4JB6DcGAsK","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 5 – 14 ans, Masculin","z4JB6DcGAsK","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 5 – 14 ans, Feminin","z4JB6DcGAsK","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 15 –  24 ans, Masculin","z4JB6DcGAsK","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 15 –  24 ans, Feminin","z4JB6DcGAsK","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 25 – 59 ans, Masculin","z4JB6DcGAsK","o43czi6vmWy",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite 25 – 59 ans, Feminin","z4JB6DcGAsK","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite = 60 ans, Masculin","z4JB6DcGAsK","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de méningite = 60 ans, Feminin","z4JB6DcGAsK","xUki4Ryejao",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspect de meningite en  Referes CSB Homme","WpsV7CR3K11","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspect de meningite en  Referes CSB Femme","WpsV7CR3K11","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","SUSPMENING","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 0 –  28j, Masculin","ZtFestIQC4P","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 0 –  28j, Feminin","ZtFestIQC4P","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 29j – 11mois, Masculin","ZtFestIQC4P","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 29j – 11mois, Feminin","ZtFestIQC4P","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 1– 4 ans, Feminin","ZtFestIQC4P","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 1– 4 ans, Feminin","ZtFestIQC4P","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 5 – 14 ans, Masculin","ZtFestIQC4P","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 5 – 14 ans, Feminin","ZtFestIQC4P","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 15 –  24 ans, Masculin","ZtFestIQC4P","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 15 –  24 ans, Feminin","ZtFestIQC4P","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 25 – 59 ans, Masculin","ZtFestIQC4P","o43czi6vmWy",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB 25 – 59 ans, Feminin","ZtFestIQC4P","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB = 60 ans, Masculin","ZtFestIQC4P","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  CSB = 60 ans, Feminin","ZtFestIQC4P","xUki4Ryejao",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  Referes CSB Homme","cTmosZya6WV","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de grippe (Toux et Fievre) en  Referes CSB Femme","cTmosZya6WV","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","SUSPGRIP","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 0 –  28j, Masculin","k5kycbnDWtU","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 0 –  28j, Feminin","k5kycbnDWtU","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 29j – 11mois, Masculin","k5kycbnDWtU","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 29j – 11mois, Feminin","k5kycbnDWtU","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 1– 4 ans, Masculin","k5kycbnDWtU","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 1– 4 ans, Feminin","k5kycbnDWtU","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 5 – 14 ans, Masculin","k5kycbnDWtU","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 5 – 14 ans, Feminin","k5kycbnDWtU","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 15 –  24 ans, Masculin","k5kycbnDWtU","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 15 –  24 ans, Feminin","k5kycbnDWtU","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 25 – 59 ans, Masculin","k5kycbnDWtU","o43czi6vmWy",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) 25 – 59 ans, Feminin","k5kycbnDWtU","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) = 60 ans, Masculin","k5kycbnDWtU","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion d’Arboviroses (Dengue, Chikungunya) = 60 ans, Feminin","k5kycbnDWtU","xUki4Ryejao",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects d?Arboviroses (Dengue-Chikungunya) en  Referes CSB Homme","xxm6kEUUJ9R","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects d?Arboviroses (Dengue-Chikungunya) en  Referes CSB Femme","xxm6kEUUJ9R","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","SUSPARBO","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
