cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cType,cCode,c$_0028j_M,c$_0028j_F,c$_2911m_M,c$_2911m_F,c$_0104a_M,c$_0104a_F,c$_0514a_M,c$_0514a_F,c$_1524a_M,c$_1524a_F,c$_2559a_M,c$_2559a_F,c$_6099a_M,c$_6099a_F,c$_REF_M,c$_REF_F,c$_Tot_M,c$_Tot_F,c$_Tot_NC
2015,620209,620251012,09,21,60,DIAR,,,1,3,4,1,,,1,,1,,,,,,7,4,11
2015,620209,620251012,09,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,EG,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,HTA,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,OTITE,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,PALU_S,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,PNEU,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,SUSPGRIP,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,TXRH,,,1,,1,,1,,1,,2,,,,,,6,,6
2015,620209,620251012,09,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,620209,620251012,09,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,330307,330341003,05,21,60,LPBDEG2,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,LYMPH,,,,,,,,,,,,1,,,,,0,1,1
2015,330307,330341003,05,21,60,MAS,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,MFEBTcc,,,4,2,5,13,8,12,,1,2,,,,,,19,28,47
2015,330307,330341003,05,21,60,MORGRIASC,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,OBESITE,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,OEILRNTNC,,,,,,,,1,,,,,,,,,0,1,1
2016,420303,420341007,04,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,ASTH,,,,,,,,,,,,1,,,0,0,0,1,1
2016,420303,420341007,04,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,AUTIRA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,AUTRESNC,3,0,5,1,5,8,6,8,5,18,7,40,2,2,1,1,33,77,110
2016,420303,420341007,04,21,60,AVC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,CARIES,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,COQ,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,DIAR,0,0,3,2,0,5,0,1,0,0,1,1,0,0,0,0,4,9,13
2016,420303,420341007,04,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,EG,,,,,,,0,0,1,0,3,3,0,0,0,0,4,3,7
2016,420303,420341007,04,21,60,EPIL,,,,,,,1,,,,,1,,,0,0,1,1,2
2016,420303,420341007,04,21,60,HTA,,,,,,,0,0,0,0,3,1,0,2,0,0,3,3,6
2016,420303,420341007,04,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,LMB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,LPB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,MAS,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,MORGRIASC,,,,,,,,,,1,,,,,0,0,0,1,1
2016,420303,420341007,04,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,OTITE,,,,,,1,,,,,,1,,,0,0,0,2,2
2016,420303,420341007,04,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,PALU_S,0,0,4,3,7,9,9,11,4,0,1,2,0,0,0,0,25,25,50
2016,420303,420341007,04,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,PFA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,PNEU,0,0,1,0,1,,,,,,,1,,,0,0,2,1,3
2016,420303,420341007,04,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,SUSPGRIP,0,0,1,1,2,,,,,1,1,,,,0,0,4,2,6
2016,420303,420341007,04,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,TETA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,TXRH,0,0,16,18,16,24,14,20,4,7,4,6,0,2,0,0,54,77,131
2016,420303,420341007,04,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,04,21,60,UG,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,ASTH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,AUTIRA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,AUTRESNC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,AVC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,CARIES,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,COQ,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,DIAR,,,,1,1,1,1,,1,,,1,,,0,0,3,3,6
2016,420303,420341007,02,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,EG,,,,,,,,,1,,,,,,0,0,1,0,1
2016,420303,420341007,02,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,HTA,,,,,,,,,1,,1,,1,1,0,0,3,1,4
2016,420303,420341007,02,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,LMB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,LPB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,MAS,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,OTITE,,,,,,2,,,,,,,,,,,,2,2
2016,420303,420341007,02,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,PALU_S,0,0,0,1,7,10,4,7,0,2,1,,,,0,0,12,20,32
2016,420303,420341007,02,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,PFA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,PNEU,,,,1,1,1,,,,,,1,1,,0,0,2,3,5
2016,420303,420341007,02,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,SUSPGRIP,,,,,1,,,1,,1,,1,,,0,0,1,3,4
2016,420303,420341007,02,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,TETA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,TXRH,,1,2,5,3,11,2,7,0,1,1,2,1,,0,0,9,27,36
2016,420303,420341007,02,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,02,21,60,UG,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,ASTH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,AUTIRA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,AUTRESNC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,AVC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,CARIES,,,,,,,,,,1,,,,,0,0,0,1,1
2016,420303,420341007,03,21,60,COQ,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,DIAR,,,,1,1,1,,2,,,,1,,,0,0,1,5,6
2016,420303,420341007,03,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,EG,,,,,,,,,,,1,1,,,0,0,1,1,2
2016,420303,420341007,03,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,HTA,,,,,,,,,,,1,1,,,0,0,1,1,2
2016,420303,420341007,03,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,LMB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,LPB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,MAS,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,MFEBTcc,0,0,7,11,7,9,7,4,,3,,3,3,,0,0,24,30,54
2016,420303,420341007,03,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,OTITE,,,1,,,,1,,,,,,,,0,0,2,0,2
2016,420303,420341007,03,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,PALU_S,,,1,,3,3,2,2,3,1,,,,,0,0,9,6,15
2016,420303,420341007,03,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,PFA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,PNEU,,,1,,1,,1,,,,,,,,0,0,3,0,3
2016,420303,420341007,03,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,SUSPGRIP,,,,3,1,,1,2,,2,,1,,,0,0,2,8,10
2016,420303,420341007,03,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,TETA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,TXRH,,,6,8,4,9,5,2,,1,,2,3,,0,0,18,22,40
2016,420303,420341007,03,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,03,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,330307,330341003,05,21,60,OEILRT,,,,,,,,,,,1,,,,,,1,0,1
2015,330307,330341003,05,21,60,OTITE,,,,,1,,,,,,,,,,,,1,0,1
2015,330307,330341003,05,21,60,PALU_FE,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,PALU_G,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,PALU_S,,,1,,8,3,5,1,1,1,,,,,,,15,5,20
2015,330307,330341003,05,21,60,PESTE,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,PFA,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,PNEU,,,,,1,,,,,,,,,,,,1,0,1
2015,330307,330341003,05,21,60,RETCROIS,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,SGDANG,,,,,,1,,,,,,,,,,,0,1,1
2015,330307,330341003,05,21,60,SUSPARBO,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,SUSPCATA,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,SUSPFVR,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,SUSPGRIP,,,,,,,,,,,,,,,,,0,0,0
2015,330307,330341003,05,21,60,SUSPMENING,,,,,,,,,,,,,,,,,0,0,0
2016,420303,420341007,05,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,ASTH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,AUTIRA,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,AUTRESNC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,AVC,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,CARIES,,,,,,,1,,,,2,,,,0,0,3,0,3
2016,420303,420341007,05,21,60,COQ,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,05,21,60,DIAR,,,,,,,2,1,1,0,1,5,,,0,0,4,6,10
2016,420303,420341007,06,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,06,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2016,420303,420341007,06,21,60,ASTH,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,11,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,11,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,11,21,60,ASTH,,,,,,,,,,,1,1,1,,,,2,1,3
2015,140202,140243040,11,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,11,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,11,21,60,AUTIRA,,,10,8,5,3,3,2,1,2,,9,,2,,,19,26,45
2015,140202,140243040,12,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,ASTH,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,AUTIRA,,1,1,3,8,4,1,,,2,3,1,,,,,13,11,24
2015,140202,140243040,12,21,60,AUTRESNC,1,,2,3,1,2,4,2,6,15,10,11,2,2,1,,26,35,61
2015,140202,140243040,12,21,60,AVC,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,CARIES,,,,,,,1,,,1,,2,,,,,1,3,4
2015,140202,140243040,12,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,DIAR,,,3,1,4,4,1,2,1,1,1,3,,,,,10,11,21
2015,140202,140243040,12,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,EG,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,HTA,,,,,,,,,,,,,,1,,,,1,1
2015,510716,510741031,04,21,60,EG,,,,,,,1,1,5,1,3,2,,,,,9,4,13
2015,510716,510741031,04,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,HTA,,,,,,,,,,,1,1,,,,,1,1,
2015,510716,510741031,04,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,OTITE,,,,,,,,,,,1,,,,1,,1,,1
2015,510716,510741031,04,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,510716,510741031,04,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,OTITE,,,,,,,,,1,1,,1,,,,,1,2,3
2015,140202,140243040,12,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
