cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cMEDIC_FAN_VFMP,cMEDIC_FAN_VECM,cMEDIC_FAN_DETTES,cMEDIC_FAN_VSCM,cMEDIC_FAN_CREREC,cMEDIC_FAN_VTFMC,cMEDIC_FAN_VPFMC,cMEDIC_FAN_ECART,cPHAGCO_FAN_SFMP,cPHAGCO_FAN_RCM,cPHAGCO_FAN_DETTE,cPHAGCO_FAN_DEP,cPHAGCO_FAN_AUTDCM,cPHAGCO_FAN_CREREC,cPHAGCO_FAN_RTFMC,cPHAGCO_FAN_SOLCA,cPHAGCO_FAN_SOLBA,cPHAGCO_FAN_ECART,cDEN_FAN_SFMP,cDEN_FAN_RCM,cDEN_FAN_DETTE,cDEN_FAN_DEP,cDEN_FAN_AUTDCM,cDEN_FAN_CREREC,cDEN_FAN_RTFMC,cDEN_FAN_SOLCA,cDEN_FAN_SOLBA,cDEN_FAN_ECART,cPHAGCO_FEQ_SFMP,cPHAGCO_FEQ_RCM,cPHAGCO_FEQ_SUBV,cPHAGCO_FEQ_DCM,cPHAGCO_FEQ_RTFMC,cPHAGCO_FEQ_SOLBA,cPHAGCO_FEQ_ECART,cDEN_FEQ_SFMP,cDEN_FEQ_RCM,cDEN_FEQ_SUBV,cDEN_FEQ_DCM,cDEN_FEQ_RTFMC,cDEN_FEQ_SOLBA,cDEN_FEQ_ECART
2017,510101,510141005,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510141005,08,21,9487238,6685500,0,2789193,0,13383545,13383545,0,36555674,2789193,0,5287723,334288,0,33722856,0,33689574,-33282,,,,,,,,,,,4292559,61982,0,31620,4322921,,,,,,,,,
2017,510101,510141005,09,21,13383545,0,0,3964510,0,9419035,9419035,0,33689575,3964510,0,0,397091,0,37256994,0,37238255,-18739,5828780,485000,0,229400,0,0,6084380,,,,4322921,88101,0,49575,4361447,,,,,,,,,
2017,510101,510141005,10,21,9419035,7339890,0,2577638,0,14181287,14181287,0,37238255,2577638,0,5814784,309176,0,33691933,0,33679933,-12000,,330000,0,17900,0,0,312100,,,,4361447,57280,0,38078,4380649,,,,,,,,,
2017,510101,510141005,11,21,14181287,0,0,2739192,0,11442095,11442095,0,33679932,2739192,0,0,278553,0,36140571,0,36128573,-11998,6229000,320000,0,134000,0,0,,,,,4380649,60870,0,26962,4414557,,,,,,,,,
2017,510101,510141005,12,21,11442095,7609820,0,3831945,0,15219970,15219970,0,36128573,3831945,0,6048227,474241,0,33438050,0,33396583,-41467,,,,,,,,,,,4414557,85154,0,85154,4414557,,,,,,,,,
2017,510101,510142009,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142009,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142024,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510101,510142025,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510218,510241028,01,21,1408190,357200,,243740,,1521650,1525650,4000,751430,244600,,275421,50732,,669877,213138,456741,2,,,,,,,,,,,14733,5436,,,20169,,-20169,,,,,,,
2017,510218,510241028,02,21,1525650,,,360000,,1165650,1165910,260,669878,285430,,,59199,,896109,443885,456741,4517,,,,,,,,,,,20149,6342,,,26491,,-26491,,,,,,,
2017,510218,510241028,03,21,1165650,398300,,169150,,1394800,1395660,860,900625,169150,,289850,35083,,744842,288102,456741,1,,,,,,,,,,,,3759,,,3759,,-3759,,,,,,,
2017,510218,510241028,04,21,1395660,,,270500,,1125160,1125160,0,744843,270500,,,56104,,959239,502496,456741,-2,,,,,,,,,,,,6011,,,6011,,-6011,,,,,,,
2017,510218,510241028,05,21,1125160,1534350,,152310,,2507200,1534350,-972850,959237,152310,,417009,31590,,662948,206207,456741,0,,,,,,,,,,,0,3385,,,3385,,-3385,,,,,,,
2017,510218,510241028,06,21,1534350,,,227430,,1306920,1310420,3500,662948,227430,,,47171,,843207,386467,456740,0,,,,,,,,,,,0,5054,,,5054,,-5054,,,,,,,
2017,510218,510241028,07,21,1310420,,,151960,,1158460,1158720,260,846207,151960,,,31517,,966650,509909,456741,0,,,,,,,,,,,46205,3377,,,49582,49582,0,,,,,,,
2017,510218,510241028,08,21,1158720,,,142350,,1016370,1016370,0,966650,138750,,20778,,,1084622,627882,456741,1,,,,,,,,,,,49582,3083,,,52665,,-52665,,,,,,,
2017,510218,510241028,09,21,1016370,669300,,178620,,1507050,1507130,80,1084622,141900,,507319,29431,,689772,233032,456741,1,,,,,,,,,,,52665,3154,,,55819,,-55819,,,,,,,
2017,510218,510241028,10,21,1507130,245750,,202185,,1550695,1557555,6860,689773,202185,,,41935,,850023,393284,456741,2,,,,,,,,,,,55819,4493,,,60312,60312,0,,,,,,,
2017,510218,510241028,11,21,1557555,,,158715,,1398840,1399740,900,850023,158715,,,32919,,975819,519079,456740,0,,,,,,,,,,,60312,3527,,,63839,,-63839,,,,,,,
2017,510218,510241028,12,21,1399740,408480,,372700,,1435520,1437040,1520,975819,372700,,307983,77301,,963235,506495,456741,1,,,,,,,,,,,63839,8282,,,72121,,-72121,,,,,,,
2017,510218,510251029,01,21,1092725,205450,,133360,,1164815,1164815,0,426445,133360,,154669,24696,,380440,220893,156584,-2963,,,,,,,,,,,41214,2964,,,44178,,-44178,,,,,,,
2017,510218,510251029,02,21,1164815,,,186633,,978182,976182,-2000,377476,186633,,,38709,,525400,368817,156584,1,,,,,,,,,,,44177,4147,,,48324,,-48324,,,,,,,
2017,510218,510251029,03,21,976182,398806,,95720,,1279268,1279268,0,525400,95720,,2954,315264,,302902,149272,156584,2954,,,,,,,,,,,48325,2127,,,50452,50452,0,,,,,,,
2017,510218,510251029,04,21,1279269,,,92520,,1186749,1186748,-1,305856,92520,,,19189,,379187,222603,156584,0,,,,,,,,,,,50452,2056,,,52508,,-52508,,,,,,,
2017,510218,510251029,05,21,1186748,,,222950,,963798,963798,0,398376,222950,,,46241,,575085,418501,156584,0,,,,,,,,,,,52508,4954,,,57462,,-57462,,,,,,,
2017,510218,510251029,06,21,963798,358240,,150850,,1171188,1171188,0,575084,150850,,273056,31287,,421591,265001,156584,-6,,,,,,,,,,,57462,3352,,,60814,,-60814,,,,,,,
2017,510218,510251029,07,21,1171188,,,174075,,997113,997113,0,421591,174075,,,36104,,559562,402978,156584,0,,,,,,,,,,,60814,3868,,,64682,,-64682,,,,,,,
2017,510218,510251029,08,21,997113,,,72430,,924683,63199,-861484,559562,72430,,,15023,,616969,543697,156584,83312,,,,,,,,,,,64683,1610,,,66293,,-66293,,,,,,,
2017,510218,510251029,09,21,924683,,,99815,,824868,824468,-400,616969,99815,,,20702,,696082,539498,156583,-1,,,,,,,,,,,66292,2218,,,68510,,-68510,,,,,,,
2017,510618,510641022,01,21,4822875,3821704,0,2351830,0,6292749,6292749,0,5598517,2349410,0,2952316,466338,0,4529273,288488,4240785,0,,,,,,,,,,,1147790,52209,0,0,1199999,1199999,0,,,,,,,
2017,510618,510641022,02,21,6292748,0,0,1623927,0,4668821,4668821,0,4529273,1623927,0,0,312158,0,5841042,257,5840785,0,,,,,,,,,,,1199999,36087,0,0,1236086,1236086,0,,,,,,,
2017,510618,510641022,03,21,4668821,3154987,0,1454678,0,6369130,6369130,0,5841042,1440228,0,2477477,297232,0,4506561,465776,4040785,0,,,,,,,,,,,1236086,32005,0,0,1268091,1268091,0,,,,,,,
2017,510618,510641022,04,21,6369130,0,0,1806138,0,4562992,4562992,0,4506561,1729768,0,0,301211,0,5935118,33,5935085,0,,,,,,,,,,,1268091,38439,0,36000,1270530,1270000,-530,,,,,,,
2017,510618,510641022,05,21,4562992,2461962,0,2078815,0,4946139,4946139,0,5935118,1993932,0,1903046,357480,0,5668524,48039,5620485,0,,,,,,,,,,,1270530,44309,0,37491,1277348,1270000,-7348,,,,,,,
2017,510618,510641022,06,21,4946139,0,0,1004400,0,3941739,3941739,0,5668524,1004400,0,0,196848,0,6476076,76,6476000,0,,,,,,,,,,,1277348,22320,0,4040,1295628,1295000,-628,,,,,,,
2017,510618,510641022,07,21,3941739,1924211,0,1725035,0,4140915,4140915,0,6476076,1722705,0,1499262,312606,0,6386913,28,6386885,0,,,,,,,,,,,1295628,38282,0,6198,1327712,1295000,-32712,,,,,,,
2017,510618,510641022,08,21,4140915,0,0,984491,0,3156424,3156424,0,6386913,984491,0,0,196215,0,7175189,304,7175189,304,,,,,,,,,,,1327712,21877,0,10410,1339179,1295000,-44179,,,,,,,
2017,510618,510641022,09,21,3156424,1616804,0,1375393,0,3397835,3397835,0,7175189,1375393,0,1277819,343211,0,6929552,667,6928885,0,,,,,,,,,,,1339179,30564,0,24981,1344762,1344000,-762,,,,,,,
2017,510618,510641022,10,21,3397835,0,0,1234136,0,2163699,2163699,0,6929552,1223741,0,0,263242,0,7890051,11166,7878885,0,,,,,,,,,,,1344762,27194,0,3800,1368156,1344000,-24156,,,,,,,
2017,510618,510641022,11,21,2163699,3670097,0,1498916,0,4334880,4334880,0,7890051,1498916,0,2244488,358978,0,6785501,6616,6778885,0,,,,,,,,,,,1368156,33309,0,2711,1398754,1344000,-54754,,,,,,,
2017,510618,510641022,12,21,4334880,2734702,0,1730745,0,5338837,5338837,0,6785501,1730745,0,55404,348850,0,8111992,433107,7678885,0,,,,,,,,,,,1398754,38461,0,23480,1413735,1344000,-69735,,,,,,,
2017,510701,510743033,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510701,510743033,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510701,510743033,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510701,510743033,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510716,510741031,01,21,1686952,573645,,439238,,1821359,1821359,0,1030996,439238,,458185,83062,,928987,,900654,-28333,,,,,,,,,,,8600,9760,,2400,15960,13600,-2360,,,,,,,
2017,510716,510741031,02,21,1821359,188230,,515725,,1493864,1493864,0,900654,515725,,150660,57166,,1208553,227000,969995,-11558,,,,,,,,,,,13600,55623,,,69223,13600,-55623,,,,,,,
2017,510716,510741031,03,21,1494009,,,243398,,1250611,1250611,0,1157995,243398,,,32016,,1369377,211700,1157995,318,,,,,,,,,,,42600,22016,,15000,49616,42600,-7016,,,,,,,
2017,510716,510741031,04,21,1250611,356745,,649044,,958312,958312,0,1487664,649044,,374030,34448,,1728230,406248,1678164,356182,,,,,,,,,,,42600,14448,,3402,53646,42600,-11046,,,,,,,
2017,510716,510741031,05,21,958312,1019490,,261835,,1715967,1715967,0,2084412,239371,,830480,35818,,1457485,258216,1034485,-164784,,,,,,,,,,,60600,5319,,,65919,60600,-5319,,,,,,,
2017,510716,510741031,06,21,1728681,,,567115,,1161566,1163636,2070,1292701,567115,,,44627,,1815189,330331,1527485,42627,,,,,,,,,,,66600,14627,,8627,72600,66600,-6000,,,,,,,
2017,510716,510741031,07,21,1163636,,,366555,,797081,819420,22339,,,,,388145,,,392557,1527485,1920042,,,,,,,,,,,60600,8145,,3500,65245,60600,-4645,,,,,,,
2017,510716,510741031,08,21,819420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,510716,510741031,11,21,514618,,,225264,9460,279894,514618,234724,1373725,225264,,10000,,,1588989,205804,1373725,-9460,,,,,,,,,,,,,,,,,,,,,,,,
2017,510717,510741022,01,21,983831,,,328200,,655631,659090,3459,4684386,328200,,,36600,,4975986,,4975986,0,,,,,,,,,,,563757,7300,,,571057,571057,0,,,,,,,
2017,510717,510741022,02,21,699090,847975,,457371,,1089694,1048840,-40854,4975986,457371,6300,678380,79000,,4682277,,4682277,0,,,,,,,,,,,571057,10200,,6300,574957,574957,0,,,,,,,
2017,510717,510741022,03,21,1074840,,,422896,,651944,653459,1515,4682277,250300,4371,,29000,,4907948,,4896005,-11943,,,,,,,,,,,574957,5500,,4371,576086,564157,-11929,,,,,,,
2017,510717,510741022,04,21,653459,714447,,492200,,875706,930367,54661,4896005,492200,6867,571560,62300,,4761212,,4761245,33,,,,,,,,,,,564157,10900,,6867,568190,568257,67,,,,,,,
2017,510717,510741022,05,21,930367,,,458100,,472267,473255,988,4761245,458100,6400,,49100,,5176645,,5176645,0,,,,,,,,,,,568257,10200,,6400,572057,572057,0,,,,,,,
2017,510717,510741022,06,21,473255,470745,,234600,,709400,709988,588,5176645,234600,2800,376600,57500,,4979945,,4979945,0,,,,,,,,,,,572057,5200,,2800,574457,574457,0,,,,,,,
2017,510717,510741022,07,21,709988,411264,,256697,,864555,913280,48725,4979945,251494,3900,329010,39200,,4867129,,4867129,0,,,,,,,,,,,574457,5600,,3900,576157,576157,0,,,,,,,
2017,510717,510741022,08,21,913280,,,172600,,740680,740149,-531,4867129,172600,,,21500,,5018229,,5018229,0,,,,,,,,,,,576157,3800,,,579957,579957,0,,,,,,,
2017,510717,510741022,09,21,740149,507708,,244800,,1003057,1009049,5992,5018229,244800,2700,406170,38500,,4821059,,4821059,0,,,,,,,,,,,579957,5400,,2700,582657,582657,0,,,,,,,
2017,510717,510741022,10,21,1009049,746483,,343200,,1412332,1439451,27119,4821065,337156,6044,,51500,,5112765,,5112765,0,,,,,,,,,,,582657,7500,,6044,584113,584113,0,,,,,,,
2017,510717,510741022,11,21,1439451,,,504867,,934584,934697,113,5112765,502000,2810,,83300,,5534275,,5534275,0,,,,,,,,,,,584113,11200,,2810,592503,592503,0,,,,,,,
2017,510717,510741022,12,21,934697,1080830,,317000,,1698527,1714221,15694,5534275,317000,,864665,63400,,4923210,,4923210,0,,,,,,,,,,,592503,7000,,,599503,599503,0,,,,,,,
2017,520102,520143005,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520143005,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520102,520152007,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520122,520141011,01,21,633627,,,192825,,440802,436075,-4727,480205,192825,,,38565,,634465,154260,480205,0,,,,,,,,,,,40608,4285,,6000,38893,38893,0,,,,,,,
2017,520122,520141011,02,21,436075,489390,,395624,,529841,523557,-6284,634465,395624,,355590,79124,,595375,316500,278875,0,,,,,,,,,,,38893,8791,,23652,24032,24032,0,,,,,,,
2017,520122,520141011,03,21,523557,732525,,201217,,1054865,1045363,-9502,595375,201217,,557390,40243,,198959,160974,37985,0,,,,,,,,,,,24032,4471,,,28503,28503,0,,,,,,,
2017,520122,520141011,04,21,1045363,,,397516,,647847,674100,26253,198959,397516,,,79502,,516973,318014,198959,0,,,,,,,,,,,28503,8833,,,37336,37336,0,,,,,,,
2017,520122,520141011,05,21,674100,,,311588,,362512,362557,45,516973,311588,,,27696,,800865,283892,516973,0,,,,,,,,,,,37336,6924,,,44260,44260,0,,,,,,,
2017,520122,520141011,06,21,362557,820015,,428487,,754085,742101,-11984,800865,428487,,627500,85696,,516156,342791,173365,0,,,,,,,,,,,44260,9521,,,53781,53781,0,,,,,,,
2017,520122,520141011,07,21,742101,,,290285,,451816,457400,5584,516156,290285,,,56450,,749991,233835,516156,0,,,,,,,,,,,53781,6450,,,60231,60231,0,,,,,,,
2017,520122,520141011,08,21,457400,967040,,341845,,1082595,1085038,2443,749991,341845,,734800,30385,,326651,311460,15191,0,,,,,,,,,,,60231,7596,,,67827,67827,0,,,,,,,
2017,520122,520141011,09,21,1085038,,,290820,,794218,787265,-6953,326651,290820,,,56462,,561009,234358,326651,0,,,,,,,,,,,67827,6462,,9541,64748,64748,0,,,,,,,
2017,520122,520141011,10,21,787265,,,233399,,553866,589056,35190,561009,233399,,,45186,,749222,188213,561009,0,,,,,,,,,,,64748,5186,,7512,62422,62422,0,,,,,,,
2017,520122,520141011,11,21,589056,1185392,,269019,,1505429,1432000,-73429,749222,269019,,730000,45978,,242263,223041,19222,0,,,,,,,,,,,62422,5978,,945,67455,67455,0,,,,,,,
2017,520122,520141011,12,21,1432000,,,467313,,964687,949087,-15600,242263,467313,,,90384,,619192,376929,242263,0,,,,,,,,,,,67455,10384,,1604,76235,76235,0,,,,,,,
2017,520411,520045114,07,21,,741150,,120000,,621150,621150,0,,120000,,,,,120000,120000,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520411,520045114,08,21,,,,,,,,,120000,25000,,,,,145000,145000,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520411,520045114,09,21,,,,,,,,,145000,6000,,,,,151000,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520411,520045114,10,21,,,,,,,,,151000,60000,,40000,10000,,161000,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520411,520045114,11,21,,,,,,,,,161000,15000,,,,,176000,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520411,520045114,12,21,,,,,,,,,176000,12000,,,,,188000,188000,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,520502,520541005,01,21,3103725,374193,,353331,,3124587,3124587,0,6517703,353331,,299354,41852,,6529828,335479,6194349,0,,,,,,,,,,,1583739,7852,,,1591591,1591591,0,,,,,,,
2017,520502,520541005,02,21,3124587,,,506263,,2618324,2618324,0,6529828,506263,,,21250,,7014841,485013,6044836,-484992,,,,,,,,,,,1591591,11250,,,1602841,1602841,0,,,,,,,
2017,520502,520541005,03,21,2618324,390880,,425069,,2584135,2584135,0,7014841,425069,,422150,43446,,6974314,405623,6568691,0,,,,,,,,,,,1602841,9446,,,1612287,1612287,0,,,,,,,
2017,520502,520541005,04,21,2584135,,,592572,,1991563,1991563,0,6974400,592572,,23168,,,7543804,569404,6974400,0,,,,,,,,,,,1612287,13168,,,1625455,1625455,0,,,,,,,
2017,520502,520541005,05,21,1991563,1445550,,1047305,,2389808,2389808,0,7543900,1047305,,1561194,23273,,7006738,990759,6015979,0,,,,,,,,,,,1625455,23273,,,1648728,1648728,0,,,,,,,
2017,520502,520541005,06,21,2389808,,,619044,,1770764,1770764,0,7006738,619044,,13757,10000,,7602025,595287,7030100,23362,,,,,,,,,,,1648728,13757,,,1662485,1662485,0,,,,,,,
2017,520502,520541005,07,21,1770764,1000700,,323346,,2448118,2448118,0,7625400,323346,,1080756,17185,,6850805,288976,6561829,0,,,,,,,,,,,1662485,17185,,,1679670,1679670,0,,,,,,,
2017,520502,520541005,08,21,2448118,,,626025,,1822093,1822093,0,6850805,626025,,23912,,,7452918,602113,6868000,17195,,,,,,,,,,,1679670,13912,,,1693582,1693582,0,,,,,,,
2017,520502,520541005,09,21,1822093,2029947,,332445,,3519595,3519357,-238,7429013,332445,,1454630,41388,,6265440,315057,5950383,0,,,,,,,,,,,1683582,7388,,,1690970,1690970,0,,,,,,,
2017,520502,520541005,10,21,3519357,,,1454271,,2065086,2033786,-31300,6265440,1454271,,,42317,,7677394,1411954,6265440,0,,,,,,,,,,,1690980,32317,,,1723297,1690980,-32317,,,,,,,
2017,520502,520541005,11,21,2067146,,,762963,,1304183,1304181,-2,7651126,762963,,,26955,,8387134,736008,7651126,0,,,,,,,,,,,1723287,16955,,,1740242,1723287,-16955,,,,,,,
2017,520502,520541005,12,21,1304181,2424166,,914278,,2814069,2814034,-35,8387134,914278,,1935716,54317,,7311379,883961,8387134,1959716,,,,,,,,,,,1740242,20317,,,1760559,1740242,-20317,,,,,,,
2017,520502,520551004,01,21,952847,,,75166,,877681,877581,-100,68818,75166,,,1960,,142024,142024,,0,,,,,,,,,,,54098,1960,,,56058,,-56058,,,,,,,
2017,520502,520551004,02,21,877581,406147,,40405,,1243323,1243323,0,142024,40405,,183229,1054,,-1854,,,,,,,,,,,,,,56058,1054,,,57112,,-57112,,,,,,,
2017,520502,520551004,03,21,1243323,,,58458,,1184865,1184865,0,142024,58458,,,1225,,199257,58458,,-140799,,,,,,,,,,,57112,1225,,,58337,,-58337,,,,,,,
2017,520502,520551004,04,21,1184865,,,52119,,1132746,1132746,0,199254,55211,,,1182,,253283,113669,,-139614,,,,,,,,,,,58327,1182,,,59509,,-59509,,,,,,,
2017,520502,520551004,05,21,1132749,,,78219,,1054530,1051400,-3130,253283,78219,,,2040,,329462,281698,,-47764,,,,,,,,,,,59519,2040,,,61559,,-61559,,,,,,,
2017,520502,520551004,06,21,1051400,291789,,107103,,1236086,1236086,0,253258,107103,,291789,2793,,65779,64356,,-1423,,,,,,,,,,,61559,2793,,2620,61732,,-61732,,,,,,,
2017,520502,520551004,07,21,1236086,,,73346,,1162740,1162740,0,64356,73346,,,1630,,136072,137485,,1413,,,,,,,,,,,61732,1630,,,63362,,-63362,,,,,,,
2017,520502,520551004,08,21,1162740,286281,,38661,,1410360,1409125,-1235,137495,38661,,,1008,,175148,173725,,-1423,,,,,,,,,,,63362,1008,,,64370,,-64370,,,,,,,
2017,520502,520551004,09,21,1409125,,,99472,,1309653,1309103,-550,173725,99472,,,2594,,270603,272967,,2364,,,,,,,,,,,64370,2594,,,66964,,-66964,,,,,,,
2017,520502,520551004,10,21,1309103,,,1153800,,155303,155215,-88,272967,66226,,,1470,,337723,337800,,77,,,,,,,,,,,66964,1470,,,68434,68400,-34,,,,,,,
2017,520502,520551004,11,21,155215,299592,,149260,,305547,36055,-269492,337800,149260,,239700,7750,,239610,239600,,-10,,,,,,,,,,,68400,3320,,,71720,71720,0,,,,,,,
2017,520502,520551004,12,21,306055,249399,,203975,,351479,351525,46,239600,203975,,199600,10500,,233475,233500,,25,,,,,,,,,,,71700,4500,,,76200,76200,0,,,,,,,
2017,520505,520541017,01,21,386197,269986,,214905,,441278,441278,0,356953,214905,,215989,8175,,347694,247455,100239,0,,,,,,,,,,,271509,4775,,,276284,226257,-50027,,,,,,,
2017,520505,520541017,02,21,441278,128479,,260851,,308906,311299,2393,347694,260851,,102783,9196,,496566,396327,100239,0,,,,,,,,,,,276284,5796,,,282080,226257,-55823,,,,,,,
2017,520505,520541017,03,21,311299,217053,,280628,,247724,247724,0,496566,280628,,173642,9636,,593916,493677,100239,0,,,,,,,,,,,282080,6236,,528,287788,226257,-61531,,,,,,,
